id,serial
734231,7943
734232,7478-1
734233,7478-2
734234,9084
734235,9091
734237,9092
734238,9122
734239,9131
734240,9122-1
734241,9113
734242,9191
734243,9193
734244,9194
734245,9195
734246,9196
734247,9197
734248,9200
734249,9201
734252,9237
734253,9251
734254,9256
734255,9259
734256,9274
734257,9276
734258,9283
734713,7386
734714,7552-1
734715,7585
734716,7646
734717,7687
734718,7801
734719,7802
734720,7803
734721,7814
734722,7817
734723,7840
734724,7862
734725,7862-1
734727,7909
734728,7916
734744,6126
734754,6649
734755,7365
734756,7372
734757,7456
734758,7457
734759,7571
734760,7577
734761,7581
734762,7754
734763,7324
734764,7519
734765,7523
734766,7524
734767,7563
734768,7631
734769,7675
734770,7693
734771,7707
734772,7715
734773,7724
734774,7729
734775,7789
734776,7790
734777,7791
734778,7385
734779,7447
734780,7497
734781,7552
734782,7950
734783,8069
734784,8074
734800,8034
734801,7526
734803,7603
734804,7838
734805,7867
734806,7868
734807,7912
734808,7915
734809,7918
734810,7919
734811,7411
734812,7437
734813,8114
734814,8114-1
734815,8687
734816,8687-1
734817,8707
734818,8874
734819,8874-1
734820,7302
734821,7086
734822,7773
734823,7781
734824,7856
734825,8600
734826,8600-1
734827,8149
734828,8149-1
734829,8319
734831,8018
734832,8018-1
734833,8133
734834,8933
734835,8942
734836,8942-1
734837,7635
734838,7970
734839,7971
734840,8116
734841,8116-1
734842,8344
734843,8344-1
734844,8667
734845,7783
734846,7861
734847,7876
734848,8418
734849,8180
734850,8180-1
734851,8240
734852,7498
734853,7515
734854,7598
734855,8556
734856,8318
734857,8556-1
734858,6980
734859,9304
734863,9043
734864,8825
734865,8903
734866,8821
734868,8906
734869,7615
734870,7042
734873,9378
734874,9378
734875,9378
734876,9413
734877,9461
734878,9438
734879,9447
734880,9465
734881,9599
734883,9585
734884,9694
734886,9575
734889,9311
734890,8672
734891,7879
734893,9663
734894,9692
734895,9692-1
734896,9748
734897,9751
734900,9674
734901,9684
734902,9573
734903,9770
734904,9817
734905,9735
734907,9611
734908,7889
734909,9797
734910,9787
734911,9805
734912,9809
734913,9831
734914,9833
734915,9761
734917,9861
734918,9847
734922,9828
734923,9534
734924,9640
734925,9696
734926,9924
734927,9925
734928,9459
734929,9810
734930,9899
734931,9789-2
734932,6980
734933,9258
734934,9978
734935,10004
734938,8591
734939,9992
734940,9892
734941,9432
734945,10009
734946,9816
734947,9343
734948,9461
734950,10138
738614,10002
738615,10010
738616,10012
738617,10013
738618,10015
738619,10017
738620,10018
738621,10022
738622,10024
738623,10028
738624,10069
738625,10074
738626,10077
738627,10097
738628,10112
738629,10113
738630,10114
738631,10115
738632,10116
738633,10117
738648,6459
738649,6460
738650,6467
738651,6469
738652,6481
738653,6495
738654,6573
738655,6577
738656,6714
738657,6763
738658,7062
738659,7193
738660,7200
738661,7212
738662,7245
738663,7353
738664,7377
738665,7384
738666,7388
738667,7395
738668,7402
738669,7413
738670,7418
738671,7424
738672,7429
738673,7438
738674,7464
738675,7465
738676,7473
738677,7487
738678,7490
738679,7491
738680,7501
738681,7503
738682,7523-1
738683,7538
738684,7548
738685,7557
738686,7569
738687,7572
738688,7580
738689,7600
738690,7604
738691,7610
738692,7615-1
738693,7618
738694,7627
738695,7725
738697,7765
738698,7775-1
738699,7784
738700,7824
738701,7828
738702,7829-3
738703,7830
738704,7834
738705,7837
738706,7839
738707,7843
738708,7853
738709,7870
738710,7907
738711,7908
738712,7914
738713,7939
738714,7939-1
738715,7953
738716,7955
738717,7971-1
738718,7988
738719,7989
738720,8004-1
738721,8023
738722,8024
738723,8031-1
738724,8061
738725,8061-1
738726,8088
738727,8102
738728,8102-1
738729,8103
738730,8103-1
738731,8107
738732,8113
738733,8125
738734,8129
738735,8129-1
738736,8132
738737,8161-1
738738,8164
738739,8169
738740,8173
738741,8173-1
738742,8175
738743,8176
738744,8176-1
738745,8183
738747,8221-1
738748,8224
738749,8291
738750,8292-1
738751,8301
738752,8302
738753,8321
738754,8339
738755,8339-1
738756,8347
738757,8347-1
738758,8356
738760,8360
738761,8364-1
738762,8376
738763,8389-1
738764,8398-1
738765,8417
738768,8499
738769,8513
738770,8518
738771,8525
738772,8575
738773,8576
738774,8582
738775,8582-1
738776,8584
738777,8599
738778,8599-1
738779,8609
738780,8646-1
738781,8671
738783,8682
738784,8682-1
738785,8685
738786,8685-1
738787,8730
738788,8730-1
738789,8741
738790,8770
738791,8772
738792,8773
738793,8777
738794,8788
738795,8822
738796,8822-1
738797,8858
738798,8868
738799,8956
738800,8956
738801,8964
738802,8993
738803,9028
738804,9037
738805,9039
738806,9048
738807,9057
738808,9064
738809,9064-1
738810,9068
738811,9084-1
738812,9285
738813,9287-2
738814,9292
738815,9293
738816,9296
738817,9297
738818,9298
738819,9299
738820,9300
738821,9301
738822,9302
738823,9307
738824,9308
738825,9310-1
738826,9312
738827,9313
738828,9314
738829,9315
738830,9316
738831,9318
738833,9334
738834,9341
738835,9347
738836,9350
738837,9358
738838,9367
738839,9369
738840,9371
738841,9374
738842,9388
738843,9389
738845,9392
738846,9394
738847,9395
738848,9398
738849,9399
738850,9400
738851,9402
738852,9404
738853,9405
738854,9406
738855,9407
738856,9412
738857,9418
738858,9419
738859,9421
738860,9422
738861,9423
738862,9426
738863,9427
738864,9435
738865,9436
738866,9437
738867,9439
738868,9441
738869,9442
738870,9443
738871,9444
738872,9445
738873,9449
738874,9451
738875,9452
738876,9456
738877,9460
738878,9462
738879,9467
738880,9468
738881,9472
738882,9474
738883,9478
738884,9482
738885,9487
738886,9487
738887,9490
738888,9494
738889,9500
738890,9501
738891,9502
738892,9504
738893,9505
738894,9506
738895,9507
738896,9508
738897,9509
738898,9510
738899,9511
738900,9513-3
738901,9514
738902,9515
738903,9518
738904,9521
738905,9522
738906,9525
738907,9528
738908,9533
738909,9535
738910,9536
738911,9540
738912,9549
738914,9562
738915,9567
738916,9569
738917,9580
738918,9582
738919,9589
738920,9593
738921,9594
738922,9597
738923,9598
738924,9600
738925,9604
738926,9606
738927,9607
738928,9614
738929,9616
738930,9623
738931,9625
738932,9626
738933,9627
738934,9629
738935,9630
738936,9634
738937,9636
738938,9637
738939,9641
738940,9648
738941,9650
738943,9652
738944,9654
738945,9656
738946,9657
738947,9658
738948,9659
738949,9660
738950,9662
738951,9669
738952,9672
738953,9686
738954,9687
738955,9688
738956,9697
738957,9702
738958,9706
738959,9707
738960,9712
738961,9713
738962,9719
738963,9729
738964,9734
738965,9735-1
738966,9750
738967,9753
738969,9758
738970,9760
738971,9760-1
738972,9763
738973,9765
738974,9773
738975,9778
738976,9779
738977,9781
738978,9785
738979,9786
738980,9788
738981,9795
738982,9803
738983,9806
738984,9807
738985,9808
738986,9812
738987,9814
738988,9818
738989,9822-1
738990,9824
738991,9829
738992,9830
738994,9835
738995,9836
738996,9837
738997,9840
738998,9841
738999,9845
739000,9846
739001,9851
739002,9853
739004,9901
739005,9903
739006,9904
739007,9905
739008,9907
739009,9909
739010,9912
739011,9913
739012,9915
739013,9919
739014,9923
739015,9926
739016,9927-1
739017,9929
739018,9931
739019,9932
739020,9933
739022,9936
739023,9937
739024,9938
739025,9939
739027,9942
739028,9943
739029,9944
739030,9945
739031,9951
739032,9952
739033,9956
739034,9957
739035,9960
739036,9961
739037,9964
739038,9968
739039,9969
739040,9970
739041,9971
739042,9972
739043,9973
739044,9974
739045,9975
739046,9981
739047,9985
739048,9993
739049,9994
739050,9996
739051,9997
739052,9998
772001,10149
772002,10150
772003,10162
772004,10164
772005,10167
772006,10169
772007,10170
772008,10171
772009,10174
772010,10177
772011,10181
772012,10201
772013,10202
772100,10193
772109,10188
772159,10189
772180,10191
772182,10196
772204,10197
772555,10209
772558,10214
772561,10216
772564,10205
772566,10212
772657,10218
772658,10222
772659,9610-2
772660,10220
772661,10223
772840,10247
772856,10248
772857,10249
772860,10250
772861,10251
772863,10252
772864,10254
772865,10255
772867,10253
772868,10256
772869,10257
772870,10258
772871,10259
772872,10260
772873,10261
772874,10262
772875,10263
772876,10264
776825,10233
776936,10234-1
779962,9534
780039,10266
780045,10231
780087,9867
780089,9881
780090,9827
780198,10269
780207,10234-2
780209,10232
780211,10244
780217,7335
780279,10267
780281,10243
780298,10305
780355,10230
780390,9379
780468,10281
780469,10283
780477,10286
780495,10274
780498,10075
780746,9499
780747,9503
780748,9503
780757,9526
780759,9538
780771,9527
780773,9527
780774,9537
780780,9554
780782,9529
780785,9495
780786,9473
780788,9596
780789,9543
780794,9548
780796,9277
780797,9558
780798,9571
780799,9572
780890,10284
780954,10272
780955,10239
780959,10270
781003,10276
781027,10279
781028,10279
781029,10280
781031,10229
781033,10271
781055,10275
781077,10273
781189,10242
781320,10278
781322,10295
781323,10296
781324,10303
781327,10311
781328,10317
781440,10293
781545,10289
781579,6576
781586,7512
781593,10288
781619,10110
781636,10310
781637,10306
781697,10307
781740,9780
781780,10304
781794,10321
781797,10319
781801,10318
781969,10324
781991,10309
781992,10323
782075,10299
782120,10336
782122,10332
782123,10344
782189,10329
782194,10343
782195,10350
782251,10345
782298,10333
782380,10342
782383,10325
782412,10338
782415,10334
782492,10339
782569,10388
782605,10371
782619,10401
782620,10352
782622,10377
782679,10392
782820,10374
782908,10366
782909,10357
782939,10384
783017,10382
783116,10408
783119,10386
783154,10343
783159,10399
783193,10398
783242,10400
783332,10354
783335,10406
783374,10367
783376,10355
783423,10402
783461,10411
783484,10445
783485,10447
783486,10446
783527,10458
783532,10453
783568,10359
783647,10438
783685,10440
783743,10461
783761,10434
783791,10427
783885,10450
783886,10443
783902,9885
783940,10414
784011,9894
784013,10416
784025,10470
784056,10451
784072,10372
784096,10471
784105,10468
784106,10436
784296,10479
784384,10550
784405,10478
784481,10496
784602,10498
784687,10551
784835,10499
784838,10518
784962,10515
785038,10525
785046,10517
785410,10580
785418,10556
785524,10555
785543,10520
785551,10560
785593,10559
785595,10578
785596,10566
785597,10577
785653,10557
785826,10635
785873,9360
785874,10564
785878,10576
785880,10568
785881,10570
785882,10575
786042,10631
786043,10588
786044,10623
786068,10637
786070,10562
786101,10638
786103,10585
786105,10600
786203,10620
786303,10584
786304,10627
786321,10675
786322,10672
786323,10676
786325,10674
786391,10680
786392,10682
786452,10683
786453,10684
786473,10618
786474,10632
786476,10611
786477,10361
786526,10589
786527,10599
786528,10689
786529,10596
786531,10685
786532,10686
786533,10688
786574,10690
786575,10693
786612,10700
786614,10695
786615,10696
786621,10697
786625,10698
786699,10716
786700,10703
786701,10705
786702,10706
786723,10644-1
787400,10704
787402,10597
787515,10630
788399,10721
788401,10714
788415,10666
788436,10722
788447,10710
788450,10709
788467,10719
788491,10732
788755,10724
788759,10713
788806,10723
788807,10711
788808,10718
788818,10582
788819,10715
789029,10747
789063,10726
789064,10666
789066,10736
789121,8982-1
789123,10671
789124,10659
789156,10658
789158,10673
789197,10734
789211,10739
789378,10648
789379,10730
789523,10664
789525,10735
789859,10646
789860,10655
789866,10679
789867,10663
789919,10731
790032,10774
790074,9479-5
790075,10790
790076,10789
790098,10746
790239,10742
790242,10777
790244,10762
790253,10765
790299,10737
790300,10738
790302,10740
790303,10741
790306,10743
790313,10744
790315,10751
790327,10748
790375,10755
790380,10653
790381,10766
790383,10752
790384,10756
790388,10758
790389,10759
790391,10763
790393,10773
790394,10771
790395,10764
790397,10767
790399,10769
790400,10770
790401,10772
790405,10776
790406,10783
790407,10785
790408,10787
790409,10788
790411,10349-1
790412,10746-1
790518,10753
790652,10806
790653,10805
790655,10804
790665,10803
790669,10801
790670,10800
790719,10798
790724,10796
790733,10792
790769,10811
790772,10808
790773,10807
790774,10784
790776,10782
790778,10781
790780,10778
790821,10586-1
791049,10823
791050,10392-2
791051,10814
791052,10815
791053,10817
791056,10818
791058,10820
791691,10822
792371,10866
792610,9125-2
792611,9125-3
792612,9125-4
792613,9125-5
792614,9155-2
792615,9217-1
792616,9217-2
792617,9217-3
792618,9305-2
792619,9305-3
792620,9464-3
792621,9479-1
792622,9479-2
792623,9479-3
792624,9484-1
792625,9484-2
792626,9493-1
792627,9560-1
792628,9610-3
792629,9610-4
792630,9716-1
792631,9679-1
792632,9699
792633,9727-3
792634,9727-4
792664,9734-3
792665,9734-4
792666,9752-1
792667,9479-4
792668,9737
792669,9792-4
792670,9792-3
792671,9792-2
792672,9793-2
792673,9796-3
792674,9796-4
792675,9796-5
792676,9813
792677,9819-2
792678,9850-3
792679,9850-4
792680,9862-2
792681,9887-1
792682,9893
792683,9940-1
792684,9945-2
792685,9980-1
792842,8982-1
792843,9083-1
792844,9098-3
792845,9101-1
792846,10600
792847,10609
792849,10616
792850,10617
792851,10618
792852,10620
792853,10622
792854,10622
792855,10622-1
792857,10627
792858,10642
792859,10645-1
792860,10649
792861,10650
792863,10651-1
792865,10652
792866,10652-2
792875,10654
792947,10657
792948,10660
792949,10661-1
792950,10662
792961,10542
792963,10543
792964,10545
792965,10546
792968,10546-1
792969,10547
792970,10548
792971,10548-1
792972,10549
792973,10552
792978,10553
792979,10553-1
792980,10553-2
792981,10560-1
792982,10560-2
792983,10561
792984,10561-1
792985,10565
792986,10571
793001,10586
793049,10595-1
793050,10593-1
793053,10593-3
793054,10591
793055,10590
793061,10442
793062,10442-1
793063,10444
793090,10444-1
793091,10448
793092,10448-1
793093,10449
793095,10452
793096,10454
793097,10455
793098,10456
793100,10456
793101,10456
793102,10457
793103,10463
793104,10464
793105,10464
793106,10465
793107,10466
793108,10467
793109,10469
793110,10472
793111,10473
793112,10474
793113,10493
793114,10496-1
793121,10497
793122,10512
793124,10571-1
793145,10380
793146,10380-1
793147,10381
793148,10383
793149,10385
793150,10387
793151,10392-1
793152,10393
793153,10393-1
793154,10394
793155,10394-1
793156,10403
793157,10405
793158,10407
793159,9700
793160,10409-1
793161,10409
793164,10417
793165,10418
793166,10420
793167,10420-1
793168,10421
793169,10422
793170,10422-1
793171,10423
793172,10424
793173,10429
793174,10437
793175,10441
793176,10441-1
793179,10857
793192,10865
793250,10379-1
793251,10379
793253,10331-1
793255,10335
793256,10335-1
793257,10337
793262,10346
793263,10348
793264,10349
793265,10351
793266,10355-1
793268,10362
793271,10362-1
793272,10362-2
793275,10362-3
793276,10363
793277,10363-1
793279,10364
793282,10365
793283,10373
793284,10373-1
793285,10375
793286,10375-1
793287,10376
793288,10376-1
793313,9123-2
793314,9679-2
793315,10731-1
793316,10896-1
793317,10896
793318,10895
793319,10894
793320,10893
793322,10890
793323,10889
793324,10888-1
793325,10888
793327,10884
793328,10882
793330,10880
793332,10879
793334,10878
793337,10877
793343,10876
793344,10875
793348,10874
793353,10872
793354,10869
793357,10868
793358,10867
793360,10864
793361,10863
793371,10862
793372,10861
793373,10860
793392,10858
793437,10856
793454,10855
793455,10854
793456,10852
793457,10851
793459,10849
793463,10848
793536,10847
793537,10845
793662,10844
793755,10842
793756,10841
793757,10840
793759,10839
793761,10838
793762,10837
793765,10836
793766,10834
793767,10833
793780,10832
793781,10831
793785,10830
793786,10829
793787,10828
793789,10827
793790,10825
793791,10824
793792,10821
793793,10222-1
793794,10214
793801,10331
793802,10328
793803,10327
793804,10327-1
793805,10316-1
793806,10316
793807,10314-2
793808,10314-1
793809,10313
794021,10921
794022,10918
794023,10917
794024,10916
794025,10915
794026,10912
794027,10911
794028,10909
794031,10908
794032,10907
794033,10905
794035,10904
794041,10901
794048,10903
794050,10900
794051,10899
794052,10614
794053,10914
794321,10277
794323,10245
794324,10245-1
794326,10237
794327,10236
794328,10235-1
794331,10235
794338,10234
794339,10228
794340,10228-1
794363,10225
794364,9691
794365,10221
794366,10219
794388,10206
794389,10206-1
794390,10204-1
794391,10204
794394,10200
794395,10190
794396,10190-1
794397,10187
794398,10186
794399,10186-1
794400,10185
794401,10185-1
794402,10184
794403,10184-1
794404,10184-2
794405,10182
794406,10178-2
794407,10178-1
794408,10178
794410,10173-1
794411,10173
794412,10172
794413,10154-1
794414,10154-2-1
794415,10154-2
794416,10147
794417,10120-1
794418,10120-2
794419,10120-3
794420,10091-2
794421,10089-1
794422,10066-4
794423,10066-2
794424,10066-3
794425,10062-1
794426,10048
794427,10034-1
795064,10934
795066,10982
795069,10981
795070,10980
795071,10979
795072,10978
795075,10977
795076,10975-1
795078,10975
795079,10973
795080,10972
795081,10971
795082,10969
795083,10968-1
795085,10968
795105,10967
795106,12026
795109,10966
795110,10965
795114,10964
795115,10963
795116,10962
795117,10961
795118,10960
795245,10959
795246,10957
795247,10955
795249,10954
795251,10950
795260,10948
795261,10947-1
795262,10947
795265,10944
795266,10941
795268,10940
795269,10939
795271,10938
795272,10937
795273,10936
795274,10933
795275,10932
795276,10931
795277,10930
795278,10928
795279,10927
795280,10926
795281,10925
795285,10923
795286,10916
795288,10913
795289,10895-1
795290,10764-1
795291,10565-1
795292,10048-2
795293,9560-2
795294,9258-1-5
795295,9228-1
795296,9227-1
795297,9222-1
795503,10392-3
795504,10881
795506,10886
795507,10896-2
795510,10946
795512,10948-1
795514,10951
795517,10953
795518,10974
795521,10983
795522,10984
795523,10985
795525,10986
795527,10989
795528,11094
795529,10991
795530,12035
795531,10993
795532,10994
795533,10995
795545,10996
795546,10997
795547,10998
795549,11000
795550,11001
795551,11002
795552,9757
795553,11004
795554,11005
795994,310011
795995,23008
795996,23009
795997,23007
795998,9734-1
795999,22004
796000,22002
796001,10154
796003,10153
796004,10152
796009,10151
796010,10145
796015,10144
796016,10143
796041,10142
796043,10141
796044,10140-1
796045,10140
796046,10139
796048,10137
796049,10136
796051,10135
796053,10134-1
796054,10134
796055,10133
796056,10132
796057,10131
796058,10130
796059,10129
796060,10128
796061,10127-1
796062,10127
796063,10126
796064,10125
796065,10120
796066,10119
796067,10118
796293,10114-1
796294,10113-1
796295,10112-1
796296,10111
796297,10108
796298,10107
796299,10106
796300,10105
796432,11022
796633,11043
797821,10104
797822,10104-2
797823,10104-1
797824,10103
797825,10102
797826,10100
797827,10100
797834,10099
797835,10098
797840,10121
797841,10091
797842,10091-1
797845,10089
797978,10088
797980,10087
797981,10086
797982,10085
797983,10084
797984,10082
797986,10081
797987,10080
797988,10078
797990,10075
797991,10074
797992,10072
797995,10071
797996,10070
798000,10067
798001,10066-1
798002,10066
798003,10065
798005,10064
798017,10063
798018,10062
798034,10060
798035,10058
798046,10057
798047,10046-1
798048,10045-1
798051,10029
798052,9948-1
798224,9947-1
798225,9905-2
798226,9904-2
798230,9903-2
798231,9896-2
798232,9896-1
798233,9850-2
798234,9775-1
798311,9734-2
798318,9667-3
798319,9464-2
798323,9287-4
798325,9287-5
798326,9168-1
798327,9727--2
798328,10122
798329,310013
798330,310012
798331,310010
798332,270028
798333,31003
798334,25006
798335,22005
798337,10093
798338,9714
798341,9715
798403,11078
798404,11077
798405,11076
798406,11075
798407,11074
798408,11072
798409,11070
798410,11069
798411,11068
798412,11065
798415,11063
798417,11062
798419,11061
798420,11060
798421,11059
798423,11058
798425,11057
798427,11056
798650,11079
798832,9201-1
798833,9513-4
798834,10392-4
798835,10591-1
798836,10593-2
798837,10901-1
798838,10928-1
798839,10962-1
798841,10972-1
798842,10980-1
798843,11007
798844,11008
798846,11009
798847,11010
798848,11011
798850,11012
798851,11003
798852,11014
798858,11015
798859,11019
798862,11021
798863,11023
798864,11024
798867,11025-1
798868,11026
798869,11027
798870,11028
798919,11029
798920,11055
798921,11033
798923,11034
798925,11035
798926,11036
798927,11036-1
798928,12046
798930,11039
798932,11042
798934,11044
798935,11045
798940,11046
798942,12014
798946,11048
798949,11049
798950,11050
798951,11051
798952,11052
798953,11054
798970,11080
800139,9513-5
800140,9464-4
800141,9757-1
800143,9277-3
800146,11098
800147,10222-2
800148,10392-5
800149,10429-1
800150,10442-2
800152,10962-2
800153,10968-2
800154,11042-1
800155,11081
800157,11082
800158,11086
800159,11083
800160,11084
800161,11085
800163,11087
800167,12041
800168,11088
800169,11089
800170,11090
800171,11091
800172,11093
800173,10990
800174,11095
800175,11097
800176,12060
800177,12001
800190,12002
800192,12003
800214,12007
800215,12008
800220,12010
800221,12011
800236,12013
800239,12015
800248,12016
800249,12017
800253,12018
800256,12019
800257,12047
800258,9716
800261,12023
800264,12024
800268,12025
800269,10970
800270,12028
800276,12029
800279,12030
800642,12062
800645,12061
800646,12031
800648,12059
800649,12021
800650,12057
800651,12056
800652,12055
800653,12054
800654,11031
800655,12051
800656,12049
800657,12117
800659,12045
800660,12044
800662,12043-1
800663,12043
800666,12042
800667,12039
800669,12038
800671,12037
800672,12036
800688,10992
800689,12034
800691,12032
800692,11002-1
800694,10972-2
800695,10921-1
800696,10593-4
800697,10392-6
800698,10222-3
800699,10182-1
800700,9464-5
800839,12070
800841,12069
800851,12068
800855,12067
800858,12066
800859,12065
800860,12064
800861,12063
800862,11005-1
800930,12071
800936,10972-3
801290,12079
801446,9513-6
801452,9207-1
801462,9196-1
801527,9733
801528,9728-1
801529,9728
801530,9727-1
801595,9721-2
801597,9721-1
801716,10726-2
801908,9826-1
801912,11090-1
801915,11089-1
801918,10985-1
801964,12009
802018,12072
802019,12073
802020,12074
802021,12075
802022,12076
802023,12077
802025,12080
802026,12081
802027,12082
802028,12083
802029,12084
802030,12085
802032,12086
802034,12114
802036,12116
802188,12118
802399,12121
802403,12120
802407,12119
802531,11003-1
802535,12127
802538,12049-1
802545,12130
802622,9721
802650,12135
802653,12039-1
803149,12058
803150,12122
803151,12123
803152,12124
803153,12125
803180,12128
803182,12131
803183,12132
803184,12136
803187,12137
803188,12140
803189,12142
803648,12168
803652,12171
803656,12164
803660,12170
803704,12144
803706,12143
803707,12139
803708,12141
803962,12178
803967,12177
803968,12176
803969,12174
803970,12173
803972,12172
803973,12166
803974,12336
803977,12163
803978,12161
803981,12160
804003,12159
804004,12158
804006,12157
804090,12179
804091,12179-1
804177,12190
804185,12188
804189,12200
804566,12214
804580,12215
804584,12217
804735,12100
804736,12181
804738,12182
804739,12183
804745,12184
804749,12186
804750,12187
804751,12193
804752,12194
804851,12216
804852,12213
804853,12210
804855,12209
804856,12207
804857,12201
804858,12197
804859,12197
804860,12195
804989,12227
804994,12226
804998,12225
805001,10442-3
805238,12218
805239,12221
805240,12222
805242,12224
805243,12230
805244,12229
805245,9079-1
805372,12248
805376,12223
805377,12232
805379,12234
805380,12235
805381,12239
805382,12238
805383,12243
805384,12241
805386,12247
805387,12242
805424,12246
805468,12250
805470,12254
805472,12253
805841,12251
805842,12256
805844,12252
805846,12258
805851,12259
805872,12267
805916,12261
805924,12264
805925,12265
806170,12284
806171,12286
806172,12285
806173,12281
806175,12280
806177,12278
806178,12289
806179,12288
806181,12290
806236,12263
806237,12294
806238,12291
806240,12293
806241,10929
806460,12295
806496,12302
806810,12268
806814,12270
807290,12324
807293,12164-1
807296,12071-1
807488,12326
807492,12325
807505,12087
807506,12088
807507,12089
807508,12090
807509,12091
807510,12092
807511,12093
807512,12094
807514,12095
807515,12096
807516,12097
807517,12099
807519,12102
807520,12103
807521,12104
807522,12105
807523,12106
807524,12107
807525,12108
807527,12109
807530,12111
807531,12112
807532,12113
807533,12146
807534,12147
807535,12148
807537,12149
807539,12150
807567,12151
807568,12152
807570,12153
807571,12154
807572,12155
807573,12156
807574,12198
807575,12199
807576,12219
807577,12244
807602,12098
807643,9599
807783,12312
807920,12333
807924,12332
807927,10820-1
807931,12331
807935,12328
807938,12079-1
807953,12338
808638,12352
808794,12348
808795,12347
808797,12345
808800,12344
808803,12343
808805,12341
808808,12334
808810,9717-1
808811,12323
808812,12322
808813,12330
808814,12335
808841,12340
808842,12339
808845,12320
808848,12318
808849,12317
808851,12314
808852,12313
808855,12311
808856,12310
808857,12308
808858,12307
808861,12305
808862,12304
808863,12301
808864,12300
808867,12292
808868,12287
808869,12283
808870,12282
808871,12279
808872,12277
808873,12276
808874,12275
808876,12274
808877,12273
808878,12272
808881,12271
808894,12260
808900,12245
808902,12240
808903,12237
808904,12232
808908,12225-1
808910,12174-1
809973,12360
809977,12364
809980,9560-3
810312,12379
810630,9717
810993,12396
810994,12395
810996,12393
810997,12391
810999,12390
811032,12389
811033,12387
811034,12385
811035,12384
811036,12383
811037,12382
811039,12380
811040,12378
811041,12374
811042,12373
811043,12372
811045,12371
811046,12370
811047,12369
811049,12368
811051,12367
811052,12366
811054,12365
811055,9668
811056,12363
811057,9649
811058,12362
811059,12361
811060,12359
811061,12358
811062,12354
811063,12353
811065,12351
811068,12350
811419,9599-2
811452,22005
811453,9733-1
813281,10001
813282,10001-1
813284,10007
813289,12440
813299,12439
813304,12438
813308,12436
813316,12435
813318,12434
813322,12433
813328,12432
813336,10007-1
813337,10008
813338,10008-1
813340,9690
813342,10034
813343,10043-1
813344,10043
813345,10044-1
813346,10044
813347,10045
813354,10045
813355,10046
813356,10047-1
813361,10047
813362,10048-1
813363,10052-1
813364,10052
813365,10056-1
813366,10056
813373,10003
813374,10038
813375,10041
813376,10042
813377,10049
813380,10147-1
813383,10214-1
813413,10290
813414,10290-1
813415,10298
813417,10298-1
813418,10224
813420,10285
813421,10284
813422,10297
813442,10312-1
813448,10392-4
813453,10460
813616,10652-1
813617,10671-1
813618,10602
813728,10603
813729,10604
813763,10605
813764,10606
813765,10607
813777,10614-1
813781,10647
813786,10692
813790,10726-1
813791,9670
813792,10740
813796,10805-1
813800,11032
813846,12452
813850,12451
813854,12449
814087,9048-1
814096,9068-1
814115,9075-1
814188,9078-1
814189,9081-1
814190,9082-1
814191,9082-1-2
814194,9084-2
814195,9085-1
814211,9097-2
814212,9097-3
814213,9098-1
814214,9098-2
814411,9100
814470,12465
814474,12464
814480,12463
814481,12463-1
814485,12460
814489,12459
814597,9124-1
814607,9130-2
814826,12470
814837,12469
814841,12466
814845,12479
814851,12478
814855,12477
814871,12476
814881,12475
814886,12474
814895,12465-1
815030,9138-1
815031,9138-2
815032,9138-3
815033,9138-3-1
815034,9138-3-2
815035,9138-3-3
815036,9141-1
815037,9146-1
815038,9147-2
815039,9150-1
815051,9175-1-2
815071,9177-2
815072,9177-3
815073,9177-4
815074,9177-5
815076,9184-2
815091,9203-3
815110,9234-2
815111,9234-2-1
815169,12481
815173,12480
815179,12489
815190,12487
815240,12484
815241,12485
815254,12486
815258,12491
815567,9258-1-2
815568,9258-1-2-3
815569,9266-2
815570,9268-2
815571,9268-3
815594,12496
815600,12494
815601,12494-1
815616,12493
815620,12493-1
815625,12498
815629,12500
815633,12499
815637,12501
815641,12504
815646,12502
815653,9277-2
815654,9287-1
815665,9287-3
815683,9305
815684,9305-1
815685,9306-1
815793,12511
815797,12506
815800,12459-1
816022,8178
816038,12518
816042,12517
816046,12516
816052,12515
816216,12519
816226,12521
816232,12522
816233,12522-1
816530,12530
816728,12428
816730,12426
816731,12425
816732,12424
816733,12422
816737,12414
816739,12413
816741,12412
816742,12411
816748,12410
816750,12406
816753,12404
816755,12402
816757,12401
816759,12400
816760,9599-2
816788,12501-1
816794,12517
816798,12528
816802,12532
816806,12535
816920,9306
816921,9306-2
816922,9310
816924,9310-2
816925,9321
816927,9321-1
816929,9322
816931,9322-1
816932,9322-1
816934,9330
816935,9330-1
816937,9332
816939,9332-1
816941,9333
816942,9333-1
816943,9333-1-2
816944,9333-3
816945,9333-4
816965,12537
817103,12538
817112,12540
817120,12541
817130,12542
817134,12544
817138,12545
817144,12547
817153,12548
817158,12550
817162,12552
817170,12553
817258,9337
817259,9337-1
817261,9357
817263,9357-1
817264,9357-2
817267,9370-3
817268,9370-1
817269,9370-2
817271,9372
817272,9372-1
817273,9375
817274,9375-1
817275,9375
817276,9386-1
817277,9386-1-1
817278,9386-2
817351,12554
817356,12556
817360,12557
817366,12559
817370,12560
817375,12561
817379,12562
817650,9303
817651,9325
817652,9327
817653,9331
817655,9353
817656,9356
817669,9381
817670,9382
817672,9393
817674,9431
817676,9431-1
817679,9464
817683,9464-1
